Year,Month,Day,Rainfall,RH,Pressure,Temp,Min_T,Max_T,W_Speed,W_Direction,Radiation
1992,12,7,12,75.18,99.4,16.11,14.44,18.63,5.32,195.39,8.08
1992,12,8,0,69.14,99.62,14.82,13.68,16.4,4.4,304.56,7.89
1992,12,9,0,67.16,100.37,14.76,13.55,16.49,1.08,103.88,7.35
1992,12,10,0,81.12,100.29,14.45,12.56,16.68,3.91,73.74,7.59
1992,12,11,0,78.25,100.08,15.13,13.76,16.88,3.62,53.36,7.11
1992,12,12,2,74.21,99.8,14.79,13.18,16.49,2.16,270.01,6.91
1992,12,13,2,78.06,99.19,13.78,12.37,15.56,5.23,257.69,7.01
1992,12,14,16,79.66,98.25,13.54,11.43,15.13,9.75,238.4,7.39
1992,12,15,1,69.77,98.35,10.08,9.03,11.31,5.01,286.82,7.54
1992,12,16,1,64.19,99.27,9.92,9.08,11.46,2.3,340.87,7.69
1992,12,17,0,61.51,100.1,10.49,8.95,12.11,2,327.9,7.04
1992,12,18,0,62.6,100.5,11.12,9.4,13.02,1.46,345.41,6.26
1992,12,19,0,70.73,100.32,10.89,9.65,12.76,4.32,40.11,7.08
1992,12,20,0,71.66,99.9,11.64,10.24,13.51,5.23,38.95,7.13
1992,12,21,0,69.54,100.09,10.49,9.3,11.75,4.91,35.53,7.76
1992,12,22,0,67.07,100.31,10.8,8.97,13.58,4.46,282.36,6.93
1992,12,23,0,65.91,100.04,11.01,7.68,13.45,3.68,318.36,7.18
1992,12,24,0,64.96,100.17,6.56,4.14,7.76,6.96,11.07,7.83
1992,12,25,0,61.45,100.6,6.06,3.8,8.8,5.87,0.41,8.21
1992,12,26,0,60.25,100.69,6.57,4.98,8.12,4.16,1.8,8.16
1992,12,27,0,59.55,100.55,7.01,5.43,8.25,2.81,26.03,8.17
1992,12,28,0,66.71,100.5,9.22,6.15,11.66,6.36,76.74,7.94
1992,12,29,0,69.58,100.37,9.65,8.36,11.27,9.29,57.04,6.77
1992,12,30,0,69,100.46,9.8,7.41,12.31,2.51,30.33,7.68
1992,12,31,0,74.15,100.47,10.97,9.77,12.7,1.38,346.94,7.87
1993,1,1,2,81.4,100.25,10.95,10.14,11.62,5.98,69.18,7.15
1993,1,2,3,82.34,99.99,11.13,10.69,11.72,7.96,67.28,7.57
1993,1,3,7,80.9,100.16,11.77,11.18,12.51,6.84,69.36,7.46
1993,1,4,3,77.15,100.1,11.93,11.15,12.47,5.24,70.81,6.68
1993,1,5,0,65.17,100.11,11.03,9.71,12.17,6.75,44.23,6.4
1993,1,6,1,81.63,99.82,9.18,8.17,10.06,9.05,53.2,6.92
1993,1,7,13,83.4,98.84,10.42,7.4,12.44,7.56,301.47,6.75
1993,1,8,5,69.77,99.01,9.17,7.66,10.96,4.53,272.54,6.74
1993,1,9,0,67.03,99.68,9.89,8.99,11.49,3.39,14.57,6.54
1993,1,10,7,71.13,99.82,9.02,8.19,10.47,5.21,35.44,6.57
1993,1,11,0,64.37,100.2,9.82,8.04,11.91,5.61,15.54,6.71
1993,1,12,0,63.84,100.66,10.38,8.48,13.22,3.23,318.82,6.86
1993,1,13,0,76.69,100.97,11.24,8.65,14.3,5.55,279.34,6.86
1993,1,14,0,66.57,101.11,12.44,9.85,15.18,2.29,4.72,7.07
1993,1,15,0,70.72,100.78,12.37,11.03,14.97,2.88,329.73,7
1993,1,16,0,58.64,101.12,10.48,9.07,12.24,8.29,46.23,7.05
1993,1,17,0,61.65,101,10.86,7.98,13.96,3.76,9.72,7.33
1993,1,18,0,64.4,100.57,11.77,9.16,14.75,3.85,46.84,8.04
1993,1,19,0,72.09,100.56,12.78,10.88,15.69,4.98,43.8,8.38
1993,1,20,0,64.1,100.55,13.1,11.31,15.63,2.32,356.14,7.88
1993,1,21,0,73.84,100.5,12.5,10.71,15.09,3.64,280.89,7.39
1993,1,22,0,66.81,100.73,13.09,10.99,15.29,2.17,21.29,6.33
1993,1,23,0,71.31,100.87,12.57,10.47,15.16,2.86,271.09,7.05
1993,1,24,0,83.94,100.51,12.55,9.93,15.65,5.86,270.64,7.86
1993,1,25,0,81.21,100.26,12.72,10.72,14.96,4.48,247.85,7.14
1993,1,26,2,75.25,100.14,13.41,12.28,15.09,5.45,216.74,6.71
1993,1,27,2,77.29,99.92,13.13,11.46,15.01,6.69,225.54,6.81
1993,1,28,5,73.29,99.59,13.34,10.78,15.16,9.83,260.02,6.45
1993,1,29,0,55.33,100.36,10.66,8.86,13.1,3.8,10.32,6.38
1993,1,30,0,59.99,100.26,11.25,9.07,13.53,3.05,353.53,6.85
1993,1,31,9,80.62,99.63,9.48,6.81,11.36,6.42,21.35,7.75
1993,2,1,1,67.37,99.57,6.13,4.4,7.49,6.46,1.13,7.78
1993,2,2,0,64.15,99.76,5.76,3.89,7.72,5.69,6.77,7.55
1993,2,3,0,62.28,99.74,7.17,4.45,9.59,5.66,14.72,7.86
1993,2,4,0,60.44,100.44,9.31,6.83,11.99,6,21.76,6.89
1993,2,5,0,55.18,100.77,11.68,8.52,14.82,2.65,8.91,7.43
1993,2,6,0,76.11,100.55,12.32,9.64,15.36,5.88,271.42,6.28
1993,2,7,0,83.39,100.2,13.01,10.67,15.44,7,250.4,6.64
1993,2,8,5,74.48,99.91,10.09,7.26,12.58,7.27,20.87,7.46
1993,2,9,0,76.57,99.79,7.08,5.75,7.96,5.04,16.05,7.84
1993,2,10,3,79.96,99.8,9.36,6.82,11.69,5.45,23.78,7.72
1993,2,11,0,69.19,99.94,10.6,9.11,12.76,4.8,3.03,7.92
1993,2,12,0,64.14,100.35,9.32,7.48,11.01,5.53,40.6,7.88
1993,2,13,0,60.07,100.55,6.29,4.05,7.72,7.8,36.91,7.91
1993,2,14,0,58.91,100.43,6.85,3.18,10.29,3.56,348.16,7.5
1993,2,15,2,73.78,100.49,8.04,7.22,8.89,3.11,92.61,7.74
1993,2,16,0,76.07,100.45,9.07,7.39,10.74,3.09,79.47,7.07
1993,2,17,1,74.66,100.11,10.67,8.82,12.8,4.69,88.55,7.69
1993,2,18,4,72.72,99.81,11.01,9.9,11.98,1.59,121.69,7.79
1993,2,19,4,76.35,99.68,11.18,9.67,12.51,2.27,118.13,8.12
1993,2,20,6,80.85,99.38,10.13,9.01,11.71,3.92,245.29,6.53
1993,2,21,1,73.72,99.57,10.95,8.32,13.75,3.55,217.94,7.19
1993,2,22,4,71.45,99.62,12.36,10.29,14.5,6.36,193.29,7.03
1993,2,23,0,69.09,99.86,13.65,11.21,17.11,7.74,195.37,7.36
1993,2,24,0,78.82,100.27,14.05,11.35,17.85,3.71,166.24,6.78
1993,2,25,1,78.36,99.99,14.21,12.45,17.04,5.06,99.08,7.55
1993,2,26,0,82.58,99.71,13.77,11.39,17.56,5.78,335.07,7.18
1993,2,27,0,63.62,100.06,12.19,10.16,15.03,6.66,281.94,7.97
1993,2,28,0,61.23,100.02,12.76,10.08,15.74,2.53,36.78,7.71
1993,3,1,0,67.01,99.89,13.7,10.99,17.33,4.64,54.97,7.46
1993,3,2,0,74.62,99.46,14.8,12.21,17.74,5.79,45.79,7.62
1993,3,3,0,65.98,99.65,14.22,12.11,17.46,3.9,286.53,6.49
1993,3,4,4,70.43,98.91,13.82,11.45,16.91,5.84,212.54,7
1993,3,5,3,69.4,98.88,12.78,11.28,14.53,8.37,266.92,6.25
1993,3,6,10,76.77,98.77,12.71,11.17,14.54,5.15,175.11,6.99
1993,3,7,19,76.69,98.07,11.67,9.98,12.88,9.28,229.92,7.02
1993,3,8,9,78.07,98.73,10.59,9.35,12.12,6.72,249.89,6.78
1993,3,9,10,82.12,99.45,10.39,8.64,12.44,6.58,259.98,6.72
1993,3,10,0,65.13,99.83,11.38,9.4,13.57,7.32,282.17,6.85
1993,3,11,5,70.02,99.89,10.1,9.22,11.09,4.49,303.64,7.06
1993,3,12,0,57.44,100.5,11.17,9,13.79,2.58,357.66,6.77
1993,3,13,0,64.03,100.44,11.07,9.22,13.67,2.77,277.57,7.82
1993,3,14,0,63.12,100.31,11.2,9.04,13.17,2.01,324.81,6.67
1993,3,15,0,54.98,100.42,11.77,9.73,14.11,2.63,342.03,6.81
1993,3,16,0,56.64,100.22,11.6,9.84,13.66,2.14,29.31,6.86
1993,3,17,0,59.63,99.75,12.15,10.05,14.35,4.86,40.29,6.79
1993,3,18,2,65.56,99.73,12.31,10.49,14.6,4.28,336.48,6.9
1993,3,19,0,70.05,100.01,13.07,10.28,16.3,5.5,266.52,7.75
1993,3,20,0,77.91,100.07,12.81,9.7,15.73,5.65,272.42,7.48
1993,3,21,0,54.35,100.4,13.04,10.16,15.66,4.15,2.33,8.02
1993,3,22,0,62.25,100.67,14.86,11.6,18.81,3.02,279.56,7.75
1993,3,23,0,69.44,100.65,14.96,11.98,18.71,1.77,308.3,7.87
1993,3,24,0,65.28,100.27,15.38,11.41,20.04,2.11,334.46,7.73
1993,3,25,0,66.53,99.88,16.3,12.41,21.3,2.96,342.08,7.73
1993,3,26,0,71.08,100.02,16.36,13.16,20.18,2.7,283.96,7.5
1993,3,27,0,73.54,99.96,16.21,12.75,19.99,3.87,72.26,7.03
1993,3,28,0,70.51,99.54,16.83,13.23,22.07,5.34,227.45,7.45
1993,3,29,0,71.38,100.27,13.59,11.67,15.76,6.03,266.1,6.96
1993,3,30,0,67.59,100.42,13.76,11.16,17.27,2.57,335,7.73
1993,3,31,0,72.69,99.84,15.62,11.86,19.66,3.52,350.41,7.95
1993,4,1,0,74.38,99.44,15.24,12.05,19.21,4.06,270.59,8.43
1993,4,2,0,65.03,99.76,12.88,9.88,15.61,7.91,263.45,8.15
1993,4,3,0,57.23,100.12,13.8,9.82,17.19,2.42,317.52,8.43
1993,4,4,0,64.38,99.99,14.69,12.1,17.96,2.84,6.91,7.25
1993,4,5,0,72.59,99.69,14.77,11.73,18.44,5.63,291.28,8.67
1993,4,6,0,70,99.55,15.4,11.81,19.36,2.58,242.2,7.69
1993,4,7,0,76.74,99.29,14.02,11.07,16.2,5.86,254.88,7.77
1993,4,8,1,79.92,99.5,13.88,11.03,16.33,7.21,252.78,8.36
1993,4,9,0,78.19,99.55,15.31,13.45,17.78,4.75,237.79,8.7
1993,4,10,2,78.01,99.33,14.85,12.49,17.26,6.83,259.46,8.32
1993,4,11,0,61.64,99.78,14.53,11.98,17.68,5.34,276.91,8.96
1993,4,12,0,76.42,99.98,14.62,11.79,18.19,4.9,268.93,8.05
1993,4,13,0,72.12,99.9,15.94,12.38,20.12,3.11,241.87,7.23
1993,4,14,0,68.13,99.91,17.94,14.32,21.92,2.91,265.39,7.33
1993,4,15,0,55.8,99.99,20.11,15.11,25.03,3.1,267.57,6.93
1993,4,16,0,52.63,99.83,20.74,16.63,25.03,1.72,111.56,7.35
1993,4,17,0,63.59,99.44,19.47,15.91,24.64,2.31,106.72,8.63
1993,4,18,0,63.18,99.37,19.65,16.61,24.71,4.04,284.38,8.66
1993,4,19,6,73.7,99.45,16.82,14.38,19.24,8.22,260,7.86
1993,4,20,0,60.12,99.74,16.04,12.9,19.29,5.49,283.79,8.02
1993,4,21,0,61.31,99.75,16.08,12.37,19.76,3.11,283.23,7.85
1993,4,22,0,59.18,99.77,17.07,13.77,20.43,3.89,39.63,7.75
1993,4,23,0,55.85,99.67,17.3,13.66,20.74,4.37,50.37,8.14
1993,4,24,1,60.96,99.27,17.61,14.71,20.71,3.89,4.65,7.36
1993,4,25,1,72.51,99.17,17.21,14.61,20.24,3.83,336.97,8.07
1993,4,26,0,72.3,99.06,18.32,14.81,22.24,4.64,266.27,7.52
1993,4,27,0,69.77,99.21,17.56,14,20.81,2.51,243.58,8.37
1993,4,28,0,69.67,99.39,18.02,14.69,21.63,2.33,248.21,8.42
1993,4,29,0,67.35,99.34,18.53,15.11,22.07,1.56,310.54,8.13
1993,4,30,0,64.94,98.98,19.18,15.74,23.21,2.08,351.41,8.39
1993,5,1,0,71.6,98.66,17.77,15.32,20.45,6.83,263.7,8.42
1993,5,2,2,71.42,98.97,15.71,14,17.43,7,259.26,8.1
1993,5,3,0,68.98,99.52,17.53,14.08,20.49,3.38,252.7,7.92
1993,5,4,3,73.05,99.29,16.84,14.84,19.18,3.13,342.64,8.3
1993,5,5,1,76.55,99.01,16.82,15.2,18.72,4.25,305.43,8.06
1993,5,6,1,78.72,99.2,17.93,15.43,20.78,5.72,262.8,8.3
1993,5,7,0,77.61,99.67,17.97,14.7,21,2.39,277.31,8.35
1993,5,8,2,73.56,99.28,18.91,16.4,21.73,6.66,81.67,8.91
1993,5,9,0,73.59,99.23,18.75,15.83,22.44,3.46,216.12,8.3
1993,5,10,1,77.39,99.25,17.33,15.37,19.55,3.93,259.98,8.4
1993,5,11,3,75.01,99.24,17.15,15.05,19.56,1.91,272.91,8.1
1993,5,12,2,75.98,99.02,17.1,15.32,19.27,3.36,254.55,7.78
1993,5,13,1,71.15,99.3,17.43,14.69,19.89,4.23,243.97,7.71
1993,5,14,1,77.19,99.37,17.96,16.23,20.58,5.56,132.26,7.79
1993,5,15,0,75.92,99.54,19.19,15.83,22.83,2.85,78.56,7.83
1993,5,16,0,69.86,99.1,20.27,16.42,24.22,6.14,297.16,8.15
1993,5,17,0,76.24,99.33,18.64,15.18,22.21,5.17,251.13,8.56
1993,5,18,0,73.8,99.6,18.5,15.07,21.76,2.74,276.86,8.94
1993,5,19,0,70.88,99.72,19.32,16.19,22.73,3.59,276.56,8.37
1993,5,20,0,71.86,99.7,19.92,16.35,23.52,3.73,271.63,8.32
1993,5,21,0,70.21,99.53,20.38,16.31,24.02,3.19,267.45,8.05
1993,5,22,0,70.41,99.51,20.86,16.97,24.27,2.73,263.08,8.7
1993,5,23,0,70.65,99.61,21.23,17.84,24.44,2.76,269.73,9.15
1993,5,24,0,71.31,99.62,21.74,18.3,25.1,2.89,269.85,8.52
1993,5,25,0,71,99.42,21.88,19.25,24.89,3.34,271.21,8.5
1993,5,26,0,70.74,99.46,21.85,18.18,25.33,4.7,259.42,8.43
1993,5,27,0,69.41,99.83,21.56,18.22,24.68,3.33,275.25,8.2
1993,5,28,0,63.11,100.02,22.74,18.8,26.67,3.27,294.22,8.48
1993,5,29,0,57.09,99.85,24.65,19.84,29.26,2.44,309.01,8.36
1993,5,30,0,63.89,99.34,24.06,21.16,27.5,3.79,266.81,9.15
1993,5,31,0,63.57,99.21,24.13,20.26,28.14,5.55,264.58,8.36
1993,6,1,0,66.54,99.33,24.25,20.42,27.76,2.56,273.97,8.79
1993,6,2,0,64.68,99.31,24.08,20.59,27.08,4.1,281.71,8.23
1993,6,3,0,59.37,99.28,24.23,20.85,27.65,3.64,294.83,8.3
1993,6,4,0,55.76,99.11,25.39,22.1,29.34,2.1,142.33,8.62
1993,6,5,0,65.43,99.02,23.66,21.06,27.62,4.64,259.62,8.3
1993,6,6,2,70.47,98.87,22.35,19.85,24.62,3.71,271.89,8.46
1993,6,7,1,63.53,98.91,23.28,20.66,25.94,3.78,302.94,8.55
1993,6,8,1,59.23,99.12,23.72,20.74,26.29,2.56,338.1,8.53
1993,6,9,0,57.53,99.44,24.01,20.45,27.25,3.41,299.94,8.39
1993,6,10,0,59.32,99.55,24.55,20.58,28.15,3.78,283.08,8.84
1993,6,11,0,56.68,99.5,25.99,21.95,30.23,2.86,342.82,8.71
1993,6,12,0,55.29,99.24,26.27,22.09,30.21,4,283.33,8.43
1993,6,13,0,51.56,99.2,27.1,22.6,31.66,3.15,297.76,8.33
1993,6,14,0,54.2,99.24,27.15,23.27,30.84,4.2,279.16,8.12
1993,6,15,0,57.08,99.07,26.44,22.61,30.14,6.22,264.8,8.6
1993,6,16,0,65.46,98.97,23.99,21.31,26.93,8.45,261.96,8.5
1993,6,17,1,66.6,99.08,23.79,21.63,26.05,6.4,259.97,8.66
1993,6,18,0,61.93,99.39,24.87,21.33,28.34,5.05,278.22,8.73
1993,6,19,0,61.65,99.45,24.57,21.07,27.61,4.67,276.24,8.88
1993,6,20,0,54.22,99.7,25.3,22.03,28.37,3.17,336.12,8.95
1993,6,21,0,47,99.79,25.96,21.46,29.25,3.72,39.16,8.96
1993,6,22,0,36.93,99.6,28.14,22.49,32.89,2.93,30.35,8.85
1993,6,23,0,39.69,99.39,28.77,24.16,33.34,3.01,305.38,9.03
1993,6,24,0,47.49,99.24,28.97,24.6,33.17,3.81,290.39,8.87
1993,6,25,0,45.83,98.96,29.63,25.36,34.08,3.81,281.55,9.23
1993,6,26,0,51.59,98.66,28.3,23.87,33.03,3.88,261.27,8.79
1993,6,27,0,64.41,98.71,26.19,22.67,30.14,4.43,246.85,8.38
1993,6,28,0,61.85,99.23,26.73,23.29,30.14,2.9,257.81,8.41
1993,6,29,0,60.72,99.49,26.83,23.17,30.36,2.85,285.95,8.73
1993,6,30,0,57.94,99.28,26.86,22.83,30.82,5.76,268.58,8.71
1993,7,1,0,57.57,99.16,27.88,23.93,31.94,3.66,281.67,8.68
1993,7,2,0,61.03,99,27.48,23.37,31.04,3.34,283.9,9.06
1993,7,3,0,52.81,99.38,28.57,24.87,32.8,3.18,340.52,9.26
1993,7,4,0,48.54,99.48,28.4,24.87,31.91,3.8,339.43,8.92
1993,7,5,0,44.02,99.24,29.11,25.34,33.16,4.37,350.82,8.41
1993,7,6,0,49.04,98.9,29.35,26.45,32.68,5.06,336.11,8.78
1993,7,7,0,50.93,98.83,29.05,25.18,32.66,3.41,287.08,8.58
1993,7,8,0,50.24,98.98,29.19,25.25,33.52,4.15,270.29,8.74
1993,7,9,0,59.15,99.02,27.75,24.46,31.62,5.7,267.1,8.69
1993,7,10,0,63.49,98.78,27.64,23.38,31.39,3.63,268.02,8.72
1993,7,11,0,52.37,98.67,28.53,24.92,32.4,5.03,299.36,8.86
1993,7,12,0,46.59,98.94,28.65,24.59,32.58,3.67,292.86,9.23
1993,7,13,0,50.61,98.91,29.39,25.42,33.67,3.58,267.66,9.14
1993,7,14,0,60.42,98.77,26.86,24.28,29.9,7.25,264.69,9.25
1993,7,15,0,55.21,99.02,27.13,24.14,30.38,4.63,280.5,9.14
1993,7,16,0,53.99,99.22,27.77,24.4,31.77,6.45,271.69,9.43
1993,7,17,0,50.48,99.12,28.4,23.83,32.92,4.83,281.47,9.33
1993,7,18,0,49.48,98.93,28.67,24.65,32.62,4.29,279.54,9.54
1993,7,19,0,49.75,98.79,28.98,24.79,33.69,3.36,281.73,9.47
1993,7,20,0,53.27,98.86,29.17,24.97,33.47,4.05,269.1,9.26
1993,7,21,0,51.69,99.07,28.63,24.85,32.41,4.55,264.86,9.24
1993,7,22,0,57.67,99.13,28.13,24.73,32.06,5.57,261.44,9.15
1993,7,23,0,60.02,98.91,27.71,23.8,31.65,6.73,259.18,9.17
1993,7,24,0,61.79,98.58,28.39,24.58,32.24,5.11,251.09,8.85
1993,7,25,0,61.75,98.84,28.77,25.49,32.17,2.35,260.31,9.45
1993,7,26,0,62.83,99.17,28.54,25.53,31.77,2.05,294.61,9.5
1993,7,27,0,61.99,99.32,28.1,25.44,31.22,2.18,276.81,9.1
1993,7,28,0,60.06,99.19,27.74,24.93,30.73,3.66,270.63,9.23
1993,7,29,0,58.28,99.15,28.39,24.83,31.88,2.64,270.81,9
1993,7,30,0,54.52,99.01,29.69,25.72,34.01,4.52,292.39,9.29
1993,7,31,0,49.89,98.69,30.66,27.12,34.82,3.49,307.92,9.5
1993,8,1,0,51.59,98.79,30.13,26.22,34.65,4.99,278.52,9.58
1993,8,2,0,51.73,99.04,30.16,26.15,34.87,4.44,287.15,9.15
1993,8,3,0,49.88,99,30.16,26.42,35.05,3.7,302.63,9.44
1993,8,4,0,51.44,98.91,30.06,26.14,34.32,2.6,301.47,8.96
1993,8,5,0,50.15,98.84,29.51,25.79,33.15,2.73,277.91,9.38
1993,8,6,0,56.88,98.84,29.3,25.45,33.03,3.8,262.02,9.16
1993,8,7,0,59.64,98.95,29.51,26.5,33.26,4.13,258.5,9.13
1993,8,8,0,62.23,98.99,28.89,25.68,32.27,3.95,269.37,9.31
1993,8,9,0,58.12,99.05,29.5,26.27,33.3,3.21,272.54,9.18
1993,8,10,0,61.68,99.01,28.33,24.62,31.93,7.01,272.45,9.22
1993,8,11,0,64.7,98.98,27.03,23.56,31.13,6.23,262.51,9.22
1993,8,12,0,65.79,98.98,27.24,24.02,30.44,4.98,265.95,8.86
1993,8,13,0,58.12,99.09,28.48,25.68,31.54,4.2,311.59,9.16
1993,8,14,0,57.19,99.26,28.91,25.51,32.08,4.16,301.32,9.33
1993,8,15,0,56.68,99.37,29.68,26.24,33.8,3.67,293.28,9.24
1993,8,16,0,59.47,99.22,29.43,26.04,33.34,5.42,271.17,8.61
1993,8,17,0,58.13,99.06,29.77,26.21,33.62,5.66,279.82,8.97
1993,8,18,0,59.78,99.15,29.38,25.94,33.53,4.54,279.35,9.31
1993,8,19,0,56.42,99.26,28.15,24.58,32.03,5.42,272.04,9.27
1993,8,20,0,56.19,99.22,27.89,24.47,31.5,4.44,268.58,9.1
1993,8,21,0,59.16,99.16,28.49,25,31.83,3.46,279.38,9.55
1993,8,22,0,57.04,99.26,29.69,26.6,33.5,4.09,312.76,9.27
1993,8,23,0,55.26,99.27,29.36,25.53,33.68,4.02,293.06,9.26
1993,8,24,0,63.68,99.21,28.22,25.05,32.15,7.07,272.9,9.12
1993,8,25,0,64.61,98.88,28.25,24.3,32.36,5.95,264.55,8.91
1993,8,26,0,59.94,98.74,29.59,25.45,33.77,3.02,279.77,9.04
1993,8,27,0,53.55,98.95,30.68,26.38,34.99,3.2,287.64,8.97
1993,8,28,0,49.13,99.17,31.41,27.21,36.34,3.06,293.63,8.81
1993,8,29,0,48.91,99.29,31.41,27.38,36.22,2.39,306.08,8.98
1993,8,30,0,54.29,99.13,30.94,27.34,35.06,2.66,286.04,8.92
1993,8,31,0,54.42,98.99,30.2,26.81,34.7,5.21,265.1,8.77
1993,9,1,0,60.16,99.2,27.21,24.94,30.18,9.17,265.92,8.52
1993,9,2,0,62.55,99.22,26.63,24.3,30.06,7.13,261.17,8.4
1993,9,3,0,58.38,99.14,26.63,23.45,30.12,5.38,270.04,8.42
1993,9,4,0,53.68,99.28,26.05,23.23,29.38,5.17,271.7,8.5
1993,9,5,0,52.68,99.46,25.97,22.7,30.02,4.03,273.59,8.51
1993,9,6,0,62.93,99.5,25.61,21.76,29.66,7.09,271.3,8.56
1993,9,7,0,59.7,99.49,26.78,23.72,30.46,5.31,290.26,9.01
1993,9,8,0,55.65,99.28,26.83,23.63,30.49,3.98,297.16,8.88
1993,9,9,0,52.78,99.28,26.93,23.46,30.68,3.79,292.84,8.6
1993,9,10,0,52.13,99.26,27.55,23.68,31.81,2.69,317.93,8.99
1993,9,11,0,53.15,99.27,27.32,23.37,31.56,3.11,283.89,8.72
1993,9,12,0,55.02,99.17,26.68,23.16,30.86,3.81,268.84,8.54
1993,9,13,0,62.64,99.2,26.27,22.06,30.56,4.6,270.26,8.66
1993,9,14,0,62.8,99.36,27.02,23.26,31.51,3.94,282.78,8.6
1993,9,15,0,60.42,99.48,26.92,23.08,31.45,3.73,278.97,7.77
1993,9,16,0,60.53,99.43,27.12,23.61,31.1,4.14,290.88,7.93
1993,9,17,0,55.19,99.34,28.33,24.16,33.23,3.73,284.55,8.19
1993,9,18,0,59.66,99.32,27.98,24.38,32.26,3.87,285.81,8.16
1993,9,19,0,64.3,99.4,26.96,23.32,31.55,4.38,277.18,8.41
1993,9,20,0,62.73,99.37,26.7,23.17,30.55,4.31,272.83,8.1
1993,9,21,0,54.03,99.34,26.8,24.15,30.01,4.16,4.04,8.49
1993,9,22,0,41.62,99.54,23.85,21.19,26.22,5.5,6.2,8.74
1993,9,23,0,45.96,99.67,23.84,20.92,26.54,4.15,343.11,8.89
1993,9,24,0,50.83,99.57,25.05,22.12,28.66,3.8,323.08,8.48
1993,9,25,0,58.76,99.4,24.7,21.16,28.72,4.78,284.24,8.45
1993,9,26,0,62.2,99.51,24.9,21.15,29.12,3.68,283.17,8.95
1993,9,27,0,60.26,99.48,24.9,21.31,29.12,3.69,282.6,8.53
1993,9,28,0,64.93,99.34,24.19,20.12,28.54,5.02,269.18,9.01
1993,9,29,0,66,99.29,24.51,20.63,28.6,2.21,275.96,8.5
1993,9,30,0,68.87,99.4,24.89,21.4,28.96,4.52,264.16,8.51
1993,10,1,0,65.12,99.6,24.75,21.11,28.36,3.08,294.31,9.13
1993,10,2,0,64,99.61,24.59,22.08,27.59,3.3,279.11,8.34
1993,10,3,0,59.52,99.59,24.48,21.9,27.41,2.77,278.26,8.35
1993,10,4,0,62.62,99.74,24.25,21.29,27.81,2.48,287.98,8.14
1993,10,5,0,68.72,99.78,23.57,21.19,27.37,4.54,271.18,8.06
1993,10,6,0,64.38,99.83,22.96,20.61,25.77,6.39,271.63,8.28
1993,10,7,0,62.59,99.96,23.48,20.29,26.89,3.2,288.16,8.22
1993,10,8,0,56.23,99.96,24.36,21.59,27.7,2.73,314.31,8.08
1993,10,9,0,55.06,99.85,25.17,22.28,28.85,2.8,324.04,8
1993,10,10,0,58.52,99.85,25.42,21.46,29.63,2.37,318.13,8.12
1993,10,11,0,54.06,99.73,25.78,21.96,29.74,2.25,355.64,8.12
1993,10,12,0,55.29,99.76,25.49,22.08,29.52,2.23,338.82,8.32
1993,10,13,0,54.17,99.95,25.42,21.51,30.46,2.68,336.14,8.37
1993,10,14,0,52.51,99.95,25.58,22.22,29.76,3.95,17.52,8.55
1993,10,15,0,48.84,99.87,25.55,22.53,29.9,4.55,32.25,8.6
1993,10,16,0,48.53,99.95,25.59,22.13,30.25,4.48,42.63,8.66
1993,10,17,0,48.96,100.17,25.64,22.56,29.73,4.23,38.69,8.27
1993,10,18,0,51.13,100.22,26,23.07,30.18,4.1,31.55,8.71
1993,10,19,0,47.94,100.08,25.9,22.89,30.1,4.37,31.86,8.95
1993,10,20,0,49.88,99.88,25.43,22.34,29.98,4.42,31.68,8.54
1993,10,21,0,54.85,99.72,25.61,22.33,29.75,3.84,60.73,8.04
1993,10,22,0,60.89,99.94,24.82,21.91,28.47,2.75,81.8,8.88
1993,10,23,0,65.78,100.03,24.36,21.95,27.37,3.88,27.17,8.93
1993,10,24,0,59.65,99.94,24.84,21.46,29.13,2.41,312.89,8.72
1993,10,25,0,53.48,99.8,25.05,21.64,29.6,1.7,308.93,8.08
1993,10,26,0,59.08,99.67,24.62,21.81,28.53,1.98,292.66,7.45
1993,10,27,0,74.52,99.49,23.13,21.27,25.9,4.53,276.13,7.42
1993,10,28,0,58.59,99.62,23.05,20.98,25.47,3.55,19.09,8.09
1993,10,29,0,54.91,99.99,22.59,21.35,24.24,3.42,63.84,7.7
1993,10,30,0,57.48,99.94,22.07,21.07,23.53,3.52,44.59,8.13
1993,10,31,6,67.07,99.66,20.43,18.47,21.04,5.27,56.4,8.65
1993,11,1,0,59.69,99.65,19.51,17.83,22.51,5.43,337.13,8.68
1993,11,2,0,49.15,99.99,18.98,16.52,21.71,3.13,329.91,8.73
1993,11,3,0,42.27,100.35,19.09,17.17,21.42,1.6,1.05,7.95
1993,11,4,0,50.06,100.38,19.4,17.39,22.28,3.3,46.98,8.35
1993,11,5,0,53.12,100.14,19.87,17.61,22.95,2.81,28.97,8.13
1993,11,6,0,51.16,99.94,20.79,17.99,24.32,3.07,44.16,7.19
1993,11,7,0,58.42,99.93,21.85,19.08,25.42,3.01,37.4,8.04
1993,11,8,0,64.59,99.84,21.75,19.17,25.4,3.11,290.25,8.23
1993,11,9,0,80.72,99.53,20.86,18.36,23.93,7.9,266.1,8.36
1993,11,10,0,67.35,99.08,20.86,18.81,22.42,10.68,281.57,8.46
1993,11,11,0,56.91,99.3,18.32,15.33,20.36,5.44,347.29,8.12
1993,11,12,0,50.91,100.08,14.17,11.41,16,6.92,9.93,8.08
